"","Cluster","nome_coluna","V1"
"95",39,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"96",39,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"97",40,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",37
"98",40,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",11
"99",41,"FIELD.ASSIGNMENT_RHS.INSERTED.global.length",24
"100",42,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",66
"101",42,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",1
"102",43,"FIELD.ASSIGNMENT_RHS.INSERTED.global.name",5
"103",45,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase",14
"104",46,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.this",44
"105",47,"RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.EXPRESSION.UPDATED.global.error",16
"106",47,"RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.EXPRESSION.UPDATED.global.error",1
"107",48,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.null; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",17
"108",48,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.null; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",1
"109",49,"RESERVED.CONDITION.REMOVED.global.undefined",6
"110",50,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",11
"111",50,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",5
"112",50,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",3
"113",50,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.INSERTED.global.new",1
"114",51,"RESERVED.CONDITION.INSERTED.global.null",32
"115",52,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",37
"116",52,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",2
"117",52,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",1
"118",53,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",82
"119",53,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"120",54,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",22
"121",54,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",1
"122",55,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",135
"123",55,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",4
"124",55,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",1
"125",56,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new",10
"126",56,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new",2
"127",57,"METHOD.METHOD_CALL.INSERTED.global.push; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",8
"128",57,"METHOD.METHOD_CALL.INSERTED.global.push; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",1
"129",58,"METHOD.METHOD_CALL.INSERTED.global.hasOwnProperty; RESERVED.CONDITION.INSERTED.global.falsey",11
"130",59,"METHOD.METHOD_CALL.INSERTED.global.test; RESERVED.STATEMENT.INSERTED.global.return",5
"131",60,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.ARGUMENT.REMOVED.global.error",55
"132",60,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.ARGUMENT.REMOVED.global.error",2
"133",60,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.ARGUMENT.REMOVED.global.error",1
"134",61,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"135",62,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",28
"136",62,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"137",63,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.typeof",28
"138",65,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",5
"139",65,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"140",66,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.sheq",6
"141",67,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.false; RESERVED.CONDITION.INSERTED.global.true",25
"142",68,"METHOD.METHOD_CALL.INSERTED.global.push",26
"143",69,"RESERVED.ASSIGNMENT_LHS.REMOVED.global.this; RESERVED.STATEMENT.REMOVED.global.var",7
"144",70,"RESERVED.ARGUMENT.INSERTED.global.false",6
"145",71,"METHOD.METHOD_CALL.INSERTED.global.parseInt; RESERVED.STATEMENT.UPDATED.global.new",7
"146",71,"METHOD.METHOD_CALL.INSERTED.global.parseInt; RESERVED.STATEMENT.UPDATED.global.new",1
"147",72,"METHOD.METHOD_CALL.INSERTED.global.trim; RESERVED.STATEMENT.UPDATED.global.new",10
"148",72,"METHOD.METHOD_CALL.INSERTED.global.trim; RESERVED.STATEMENT.UPDATED.global.new",1
"149",73,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",30
"150",73,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",1
"151",75,"METHOD.METHOD_CALL.REMOVED.global.replace; RESERVED.STATEMENT.UPDATED.global.return",9
"152",76,"RESERVED.CONDITION.REMOVED.global.falsey",36
"153",77,"FIELD.ASSIGNMENT_RHS.UPDATED.global.length",5
"154",78,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",98
"155",78,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",2
"156",78,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",1
"157",79,"METHOD.METHOD_CALL.REMOVED.global.forEach",6
"158",80,"RESERVED.CONDITION.REMOVED.global.null",15
"159",81,"RESERVED.ARGUMENT.INSERTED.global.false; METHOD.METHOD_CALL.UPDATED.global.exec",10
"160",81,"RESERVED.ARGUMENT.INSERTED.global.false; METHOD.METHOD_CALL.UPDATED.global.exec",1
"161",82,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.return; RESERVED.STATEMENT.REMOVED.global.new",5
"162",82,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.return; RESERVED.STATEMENT.REMOVED.global.new",1
"163",83,"RESERVED.METHOD_CALL.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",55
"164",83,"RESERVED.METHOD_CALL.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"165",84,"RESERVED.ARGUMENT.INSERTED.global.callback",5
"166",86,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return",7
"167",87,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.eq",31
"168",89,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq",10
"169",90,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",16
"170",90,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"171",90,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"172",91,"METHOD.METHOD_CALL.INSERTED.global.filter",16
"173",92,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return",5
"174",93,"METHOD.METHOD_CALL.INSERTED.global.forEach; RESERVED.STATEMENT.INSERTED.global.new",17
"175",93,"METHOD.METHOD_CALL.INSERTED.global.forEach; RESERVED.STATEMENT.INSERTED.global.new",1
"176",94,"RESERVED.CONDITION.REMOVED.global.sheq",40
"177",95,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.true",8
"178",96,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",20
"179",96,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"180",97,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof",6
"181",98,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",39
"182",98,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",1
"183",99,"RESERVED.EXPRESSION.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.VARIABLE_DECLARATION.REMOVED.global.error",10
"184",99,"RESERVED.EXPRESSION.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.VARIABLE_DECLARATION.REMOVED.global.error",2
"185",99,"RESERVED.EXPRESSION.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.VARIABLE_DECLARATION.REMOVED.global.error",1
"186",100,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",17
"187",100,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",4
"188",102,"RESERVED.CONDITION.INSERTED.global.sheq",6
"189",103,"METHOD.METHOD_CALL.INSERTED.global.indexOf",11
"190",104,"METHOD.METHOD_CALL.REMOVED.global.to; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",6
"191",104,"METHOD.METHOD_CALL.REMOVED.global.to; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",1
"192",105,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXPRESSION.UPDATED.global.error",10
"193",105,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXPRESSION.UPDATED.global.error",1
"194",106,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",12
"195",106,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",3
"196",106,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",1
"197",107,"RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.return",7
"198",108,"METHOD.METHOD_CALL.INSERTED.global.to; RESERVED.STATEMENT.INSERTED.global.new",10
"199",108,"METHOD.METHOD_CALL.INSERTED.global.to; RESERVED.STATEMENT.INSERTED.global.new",1
"200",109,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.true; RESERVED.CONDITION.INSERTED.global.sheq",10
"201",110,"RESERVED.ARGUMENT.REMOVED.global.true; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",17
"202",110,"RESERVED.ARGUMENT.REMOVED.global.true; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"203",111,"RESERVED.CONDITION.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.sheq",12
"204",112,"METHOD.METHOD_CALL.INSERTED.global.slice",8
"205",113,"RESERVED.EXPRESSION.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new",10
"206",113,"RESERVED.EXPRESSION.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new",2
"207",115,"METHOD.METHOD_CALL.REMOVED.global.bind",7
"208",116,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",43
"209",116,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",2
"210",117,"METHOD.METHOD_CALL.INSERTED.global.bind; RESERVED.ASSIGNMENT_LHS.INSERTED.global.this",9
"211",118,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.METHOD_CALL.INSERTED.global.this",7
"212",119,"METHOD.METHOD_CALL.INSERTED.global.split; RESERVED.STATEMENT.UPDATED.global.new",9
"213",119,"METHOD.METHOD_CALL.INSERTED.global.split; RESERVED.STATEMENT.UPDATED.global.new",1
"214",120,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.true",13
"215",121,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",15
"216",121,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",2
"217",121,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",1
"218",122,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var; RESERVED.STATEMENT.INSERTED.global.new; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",16
"219",122,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var; RESERVED.STATEMENT.INSERTED.global.new; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"220",122,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var; RESERVED.STATEMENT.INSERTED.global.new; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"221",123,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.sheq",19
"222",124,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.null",8
"223",126,"METHOD.METHOD_CALL.INSERTED.global.bind",22
"224",127,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.CONDITION.INSERTED.global.falsey",11
"225",128,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.EXPRESSION.REMOVED.global.this",6
"226",129,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",15
"227",129,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",2
"228",129,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"229",130,"RESERVED.ASSIGNMENT_LHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",11
"230",130,"RESERVED.ASSIGNMENT_LHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"231",131,"FIELD.CONDITION.REMOVED.global.prototype",11
"232",133,"METHOD.METHOD_CALL.REMOVED.global.replace",15
"233",134,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",27
"234",134,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"235",135,"METHOD.METHOD_CALL.INSERTED.global.match; RESERVED.CONDITION.INSERTED.global.falsey",8
"236",136,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey",13
"237",137,"RESERVED.ARGUMENT.INSERTED.global.true",28
"238",138,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.sheq",11
"239",139,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",5
"240",139,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",1
"241",140,"METHOD.METHOD_CALL.INSERTED.global.indexOf; RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.typeof",9
"242",141,"RESERVED.METHOD_CALL.INSERTED.global.catch; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error",8
"243",141,"RESERVED.METHOD_CALL.INSERTED.global.catch; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error",1
"244",143,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",27
"245",143,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",2
"246",143,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",1
"247",144,"CLASS.METHOD_CALL.REMOVED.global.JSON; METHOD.METHOD_CALL.REMOVED.global.ify",10
"248",145,"METHOD.METHOD_CALL.INSERTED.global.test",119
"249",146,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.CONDITION.UPDATED.global.error",95
"250",146,"FIELD.ASSIGNMENT_LHS.UPDATED.global.prototype; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.CONDITION.UPDATED.global.error",1
"251",147,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.sheq",8
"252",148,"RESERVED.ARGUMENT.INSERTED.global.typeof",6
"253",150,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",14
"254",150,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",1
"255",151,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.falsey",6
"256",152,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase; RESERVED.CONDITION.UPDATED.global.sheq",5
"257",153,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new",10
"258",153,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new",4
